sa2_name,poi_name,category,longitude,latitude,geometry
Quakers Hill,ST JOHN PAUL II CATHOLIC COLLEGE NIRIMBA,High School,150.88076615164402,-33.72547606622509,0101000020E610000084177F3C2FDC6240D73B5566DCDC40C0
Quakers Hill,WYNDHAM COLLEGE,High School,150.87936293016966,-33.72548020759656,0101000020E6100000974CBABD23DC6240E2C21289DCDC40C0
Quakers Hill,UNIVERSITY OF WESTERN SYDNEY BLACKTOWN CAMPUS,University,150.8769511449729,-33.72670235621442,0101000020E610000026FBD8FB0FDC6240FCEE329504DD40C0
Quakers Hill,SCHOFIELDS FIRE STATION,Fire Station,150.89364382283875,-33.713362018667716,0101000020E6100000AD2BEEBA98DC6240753156724FDB40C0
Quakers Hill,MORMON CHURCH,Place Of Worship,150.89499724081548,-33.72710202443061,0101000020E610000002EA40D1A3DC624076E4DBAD11DD40C0
Quakers Hill,CATHOLIC CHURCH,Place Of Worship,150.903145130224,-33.720127707843595,0101000020E610000052BB9D90E6DC6240DB100D252DDC40C0
Quakers Hill,MARAYONG COMMUNITY CENTRE,Community Facility,150.88570597661163,-33.72594203164807,0101000020E6100000666D0FB457DC6240315C22ABEBDC40C0
Quakers Hill,QUAKERS HILL NEIGHBOURHOOD CENTRE,Community Facility,150.9007057092559,-33.721317962701086,0101000020E61000006392C794D2DC6240C5E8A12554DC40C0
Quakers Hill,QUAKERS HILL COMMUNITY HALL,Community Facility,150.8860988143769,-33.72598083689464,0101000020E6100000BE98E6EB5ADC62401BFEA7F0ECDC40C0
Quakers Hill,DOUGLAS SIDING RESERVE,Park,150.88031754017766,-33.71592711470349,0101000020E610000010A5B08F2BDC62404EFCEB7FA3DB40C0
Quakers Hill,PERIDOT PARK,Park,150.9102257150739,-33.72768424433725,0101000020E61000000FC7AD9120DD6240199FDFC124DD40C0
Quakers Hill,BARNIER PUBLIC SCHOOL,Primary School,150.90187507770227,-33.720468312307396,0101000020E6100000E1791F29DCDC624011953F4E38DC40C0
Quakers Hill,MARY IMMACULATE PRIMARY SCHOOL,Primary School,150.90361727216094,-33.72083858726936,0101000020E61000000601C56EEADC62402502577044DC40C0
Quakers Hill,HAMBLEDON PUBLIC SCHOOL,Primary School,150.88777194096667,-33.71626693033444,0101000020E61000004498B3A068DC6240127F80A2AEDB40C0
Quakers Hill,QUAKERS HILL HIGH SCHOOL,High School,150.897408273224,-33.729239243512914,0101000020E610000005158E91B7DC624083EC26B657DD40C0
Quakers Hill,QUAKERS HILL EAST PUBLIC SCHOOL,Primary School,150.9136156506306,-33.732681080129524,0101000020E61000004F92E3563CDD6240F2C65E7EC8DD40C0
Quakers Hill,Park,Park,150.8883251890956,-33.710353338938134,0101000020E61000001E6CF2286DDC6240FEABB3DBECDA40C0
Quakers Hill,OWL PARK,Park,150.91291336750442,-33.71720480478356,0101000020E61000006830189636DD62402C8AF65DCDDB40C0
Quakers Hill,Park,Park,150.91381485743474,-33.73486446341158,0101000020E6100000FFE8A7F83DDD624034ACEA0910DE40C0
Quakers Hill,METS62N1,Roadside Emergency Telephone,150.8730544940189,-33.733130095038256,0101000020E6100000FC6DFA0FF0DB62408BF3FA34D7DD40C0
Quakers Hill,METS62S1,Roadside Emergency Telephone,150.87309382765196,-33.73358369009305,0101000020E610000059837762F0DB624011EA0212E6DD40C0
Quakers Hill,METS64S1,Roadside Emergency Telephone,150.88183231893558,-33.73454587505748,0101000020E61000004B4C69F837DC62404C64679905DE40C0
Quakers Hill,METS64N1,Roadside Emergency Telephone,150.8842462825469,-33.734291280083546,0101000020E6100000C124DCBE4BDC624031D9B441FDDD40C0
Quakers Hill,METS65S1,Roadside Emergency Telephone,150.888498901712,-33.73502590454678,0101000020E610000052AC3F956EDC6240E1DE2E5415DE40C0
Quakers Hill,METS66N1,Roadside Emergency Telephone,150.8910187488475,-33.73477439334402,0101000020E6100000884DC03983DC6240E7AC5A160DDE40C0
Quakers Hill,METS68N1,Roadside Emergency Telephone,150.90177403609744,-33.735628266364024,0101000020E6100000742D3955DBDC6240F905291129DE40C0
Quakers Hill,METS68S1,Roadside Emergency Telephone,150.9017039558272,-33.73601217595843,0101000020E6100000741E41C2DADC62408199A0A535DE40C0
Quakers Hill,LORIUS PARK,Park,150.90365586198894,-33.71422406649952,0101000020E610000099C2B2BFEADC6240D7D0B7B16BDB40C0
Quakers Hill,GATHERING PARK,Park,150.90681129054417,-33.71105743271441,0101000020E6100000FC901C9904DD6240068B11EE03DB40C0
Quakers Hill,QUAKERS HILLSIDE CARE COMMUNITY,Nursing Home,150.89174982387686,-33.719531917075045,0101000020E61000007A38ED3689DC6240FC21329F19DC40C0
Quakers Hill,FOOTBALL FIELD,Sports Field,150.91226535250286,-33.71313445886996,0101000020E6100000C2C81B4731DD6240A23F6DFD47DB40C0
Quakers Hill,Parking Area,Parking Area,150.89367548396095,-33.720537684113495,0101000020E61000002D1B54FD98DC6240CA662E943ADC40C0
Quakers Hill,Parking Area,Parking Area,150.90383577837065,-33.7201986123939,0101000020E6100000D0A10239ECDC62409E6DD7772FDC40C0
Quakers Hill,RIDGELINE PARK,Park,150.90072212237448,-33.71011897625004,0101000020E61000003A4C33B7D2DC6240A7A1B92DE5DA40C0
Quakers Hill,THE PONDS PARKLANDS,Park,150.90865123697702,-33.71040178947664,0101000020E61000002949C2AB13DD624039692272EEDA40C0
Quakers Hill,QUAKERS HILL PRP,Ambulance Station,150.88167302877113,-33.7359926430051,0101000020E6100000CB0A5BAA36DC6240D9E6C50135DE40C0
Quakers Hill,QUAKERS HILL SEWERAGE TREATMENT PLANT,Sewage Works,150.87803007642637,-33.73482181261263,0101000020E6100000FBE487D218DC624083C722A40EDE40C0
Quakers Hill,NIRIMBA FIELDS,Suburb,150.8754005737408,-33.716964606408744,0101000020E6100000B963104803DC62402175087FC5DB40C0
Quakers Hill,QUAKERS HILL RAILWAY STATION,Railway Station,150.88654041539087,-33.72769820121359,0101000020E6100000F455018A5EDC624003C9F33625DD40C0
Quakers Hill,NIRIMBA FIELDS PUBLIC SCHOOL,Primary School,150.87175539806574,-33.71501900103397,0101000020E6100000B999936BE5DB6240D1BA1CBE85DB40C0
Quakers Hill,NIRIMBA TAFE COLLEGE,Technical College,150.8741204897323,-33.723444729689746,0101000020E61000003D8588CBF8DB6240923D3FD699DC40C0
Quakers Hill,COMPULSORY DRUG TREATMENT CORRECTIONAL CENTRE,Gaol,150.91394296168588,-33.72285331339262,0101000020E6100000355B4F053FDD6240CC69167586DC40C0
Kellyville Ridge - The Ponds,GATEWAY LIFESTYLE-STANHOPE GARDENS,Tourist Park / Home Village,150.92801719872045,-33.72207320491855,0101000020E610000028D41F51B2DD6240B73810E56CDC40C0
Kellyville Ridge - The Ponds,Park,Park,150.9020723127044,-33.71638812338301,0101000020E61000002936C1C6DDDC62402096249BB2DB40C0
Kellyville Ridge - The Ponds,PATERSON RESERVE,Park,150.90576407411174,-33.720021986760955,0101000020E61000007486F004FCDC624006C532AE29DC40C0
Kellyville Ridge - The Ponds,Park,Park,150.90214463427134,-33.71857978989105,0101000020E6100000A28E6C5EDEDC624006932C6CFADB40C0
Kellyville Ridge - The Ponds,Quarry - Open Cut,Quarry - Open Cut,150.91844323739164,-33.690670860220905,0101000020E61000008B7A12E363DD624078791AE767D840C0
Kellyville Ridge - The Ponds,CASTLEBROOK MEMORIAL PARK,Cemetery,150.92291359291028,-33.69364970729235,0101000020E6100000AC52168288DD6240AED97B83C9D840C0
Kellyville Ridge - The Ponds,Sports Centre,Sports Centre,150.92951920253682,-33.71791770119844,0101000020E6100000CAFC0D9FBEDD6240F3EE2BBAE4DB40C0
Kellyville Ridge - The Ponds,IRONBARK LAKE,Manmade Waterbody,150.91367806647486,-33.694972413660096,0101000020E6100000A0D2C8D93CDD62406A2526DBF4D840C0
Kellyville Ridge - The Ponds,STANHOPE GARDENS,Suburb,150.92104272017713,-33.71770952172584,0101000020E6100000262C952E79DD62408EEBD5E7DDDB40C0
Kellyville Ridge - The Ponds,KELLYVILLE RIDGE,Suburb,150.92023702838526,-33.70300839732769,0101000020E610000074AFEC9472DD6240FCAADD2DFCD940C0
Kellyville Ridge - The Ponds,Parking Area,Parking Area,150.92602180781077,-33.70492688650583,0101000020E6100000C37D7CF8A1DD62408CCE510B3BDA40C0
Kellyville Ridge - The Ponds,Park,Park,150.9287624725212,-33.70794290714129,0101000020E610000062A7136CB8DD6240B2CD88DF9DDA40C0
Kellyville Ridge - The Ponds,TENNIS COURT,Sports Court,150.92695042237114,-33.708615582525596,0101000020E61000001EA3EE93A9DD6240143158EAB3DA40C0
Kellyville Ridge - The Ponds,TENNIS COURT,Sports Court,150.92726247643958,-33.71386132130687,0101000020E6100000B6635B22ACDD62403972CACE5FDB40C0
Kellyville Ridge - The Ponds,STANHOPE VILLAGE,Shopping Centre,150.92024309740336,-33.71847700861416,0101000020E6100000F3F6A6A172DD62407E76FB0DF7DB40C0
Kellyville Ridge - The Ponds,Parking Area,Parking Area,150.9194792680021,-33.719051590955814,0101000020E6100000692DC95F6CDD624060A5EDE109DC40C0
Kellyville Ridge - The Ponds,NETBALL COURTS,Sports Court,150.9287101681138,-33.717847656287944,0101000020E61000005EF062FEB7DD62402CA2976EE2DB40C0
Kellyville Ridge - The Ponds,TENNIS COURTS,Sports Court,150.9287101681138,-33.7183032240214,0101000020E61000005EF062FEB7DD624042E42B5CF1DB40C0
Kellyville Ridge - The Ponds,SOFTBALL FIELDS,Sports Field,150.9303273593057,-33.71798648178838,0101000020E610000058D9E13DC5DD6240272025FBE6DB40C0
Kellyville Ridge - The Ponds,BLACKTOWN LEISURE CENTRE,Sports Centre,150.921903701478,-33.719087285772574,0101000020E610000019FD303C80DD62406AAE5B0D0BDC40C0
Kellyville Ridge - The Ponds,THE PONDS,Suburb,150.9093785660317,-33.71555937704525,0101000020E6100000441914A119DD6240B4601D7397DB40C0
Kellyville Ridge - The Ponds,NETBALL COURTS,Sports Court,150.9073148510581,-33.72164789137916,0101000020E6100000078F27B908DD6240B65946F55EDC40C0
Kellyville Ridge - The Ponds,TENNIS COURTS,Sports Court,150.9067676988967,-33.7215669281372,0101000020E6100000937AB13D04DD6240BB1C1B4E5CDC40C0
Kellyville Ridge - The Ponds,Sports Field,Sports Field,150.90704653236762,-33.720230300348945,0101000020E6100000030F738606DD624022CBA88130DC40C0
Kellyville Ridge - The Ponds,TENNIS COURT,Sports Court,150.92326654008713,-33.70773476326792,0101000020E61000004A6545668BDD6240303D7F0D97DA40C0
Kellyville Ridge - The Ponds,BASKETBALL COURTS,Sports Court,150.92600657777345,-33.70534456315624,0101000020E61000005FED8BD8A1DD62406F950BBB48DA40C0
Kellyville Ridge - The Ponds,CONNOR GREASBY PARK,Park,150.92506372850914,-33.70621586237273,0101000020E610000034953F1F9ADD62405667084865DA40C0
Kellyville Ridge - The Ponds,CATHOLIC CHURCH,Place Of Worship,150.92712434160003,-33.706111136010065,0101000020E6100000EDCFAA00ABDD6240984086D961DA40C0
Kellyville Ridge - The Ponds,STANHOPE GARDENS RESERVE,Park,150.9294321719554,-33.71754769533425,0101000020E6100000C2CC89E8BDDD6240F063569AD8DB40C0
Kellyville Ridge - The Ponds,VINEGAR HILL RESERVE,Park,150.92499230346087,-33.69699319957353,0101000020E6100000518D758999DD6240F2D9BA1237D940C0
Kellyville Ridge - The Ponds,ST MARK'S CATHOLIC COLLEGE,High School,150.92749661513187,-33.70543043806979,0101000020E61000008CA4610DAEDD62406D8E6A8B4BDA40C0
Kellyville Ridge - The Ponds,STANHOPE GARDENS POST OFFICE,Post Office,150.91993060405872,-33.71858466608834,0101000020E6100000B2604E1270DD6240D5201495FADB40C0
Kellyville Ridge - The Ponds,CATHOLIC CHURCH,Place Of Worship,150.903145130224,-33.720127707843595,0101000020E610000052BB9D90E6DC6240DB100D252DDC40C0
Kellyville Ridge - The Ponds,KELLYVILLE RIDGE NEIGHBOURHOOD CENTRE,Community Facility,150.91979343760306,-33.70050081360185,0101000020E610000094B2A5F26EDD6240E49EBA02AAD940C0
Kellyville Ridge - The Ponds,QUAKERS HILL NEIGHBOURHOOD CENTRE,Community Facility,150.9007057092559,-33.721317962701086,0101000020E61000006392C794D2DC6240C5E8A12554DC40C0
Kellyville Ridge - The Ponds,Parking Area,Parking Area,150.92513757361877,-33.692934964361775,0101000020E6100000CADF1CBA9ADD62402918C917B2D840C0
Kellyville Ridge - The Ponds,ROUSE HILL BUS INTERCHANGE,Bus Interchange,150.92412718990968,-33.69160989091353,0101000020E610000035402F7392DD6240298843AC86D840C0
Kellyville Ridge - The Ponds,VINEGAR HILL,Urban Place,150.9206165818642,-33.69272107457952,0101000020E610000063E8E7B075DD6240D5488C15ABD840C0
Kellyville Ridge - The Ponds,PEEL RESERVE,Park,150.90871362677018,-33.70682393396716,0101000020E61000000A8D992E14DD6240A235E83479DA40C0
Kellyville Ridge - The Ponds,KALINA RESERVE,Park,150.90446711165737,-33.69828852158938,0101000020E6100000081C0365F1DC624005B3AD8461D940C0
Kellyville Ridge - The Ponds,TENNIS COURT,Sports Court,150.92842685204965,-33.694752115486324,0101000020E610000002C93AACB5DD6240986B27A3EDD840C0
Kellyville Ridge - The Ponds,TENNIS COURT,Sports Court,150.92768871356716,-33.69514036268533,0101000020E610000075B43DA0AFDD624079EE015CFAD840C0
Kellyville Ridge - The Ponds,BIRANG DARUGANORA PARK,Park,150.9194875145364,-33.704255815873466,0101000020E6100000748014716CDD6240E098F80D25DA40C0
Kellyville Ridge - The Ponds,ROUSE HILL VISITOR INFORMATION CENTRE,Tourist Information Centre,150.92785138319377,-33.694694691766266,0101000020E6100000B34B62F5B0DD6240A3EB72C1EBD840C0
Kellyville Ridge - The Ponds,KELLYVILLE RIDGE PUBLIC SCHOOL,Primary School,150.9248919517622,-33.704207401475806,0101000020E6100000DFA401B798DD62404978D77723DA40C0
Kellyville Ridge - The Ponds,BARNIER PUBLIC SCHOOL,Primary School,150.90187507770227,-33.720468312307396,0101000020E6100000E1791F29DCDC624011953F4E38DC40C0
Kellyville Ridge - The Ponds,MARY IMMACULATE PRIMARY SCHOOL,Primary School,150.90361727216094,-33.72083858726936,0101000020E61000000601C56EEADC62402502577044DC40C0
Kellyville Ridge - The Ponds,JOHN PALMER PUBLIC SCHOOL,Primary School,150.9119468620054,-33.70732428496143,0101000020E610000019802FAB2EDD6240B8C9279A89DA40C0
Kellyville Ridge - The Ponds,JOHN XXIII CATHOLIC PRIMARY SCHOOL,Primary School,150.9275530526879,-33.70445339138154,0101000020E61000002F53BD83AEDD62401FC55A872BDA40C0
Kellyville Ridge - The Ponds,ROUSE HILL TOWN CENTRE POST OFFICE,Post Office,150.92540784704337,-33.69157717215543,0101000020E61000006BD0EAF09CDD6240AB88CC9985D840C0
Kellyville Ridge - The Ponds,Park,Park,150.9174152215502,-33.708193065171365,0101000020E610000024AD2A775BDD62401F150312A6DA40C0
Kellyville Ridge - The Ponds,Park,Park,150.91403111336464,-33.70154102143534,0101000020E6100000AF6D2DBE3FDD624001EF9F18CCD940C0
Kellyville Ridge - The Ponds,Park,Park,150.92164758280734,-33.710752209721385,0101000020E61000000A5312237EDD62401328ACEDF9DA40C0
Kellyville Ridge - The Ponds,Park,Park,150.92605219512194,-33.715192320028365,0101000020E6100000028E3638A2DD6240A46F046C8BDB40C0
Kellyville Ridge - The Ponds,Park,Park,150.92118015612738,-33.71657606257089,0101000020E61000005289CE4E7ADD624051EBB0C3B8DB40C0
Kellyville Ridge - The Ponds,OWL PARK,Park,150.91291336750442,-33.71720480478356,0101000020E61000006830189636DD62402C8AF65DCDDB40C0
Kellyville Ridge - The Ponds,ROUSE HILL LIBRARY,Library,150.92628015879495,-33.690605081892606,0101000020E6100000A89E4916A4DD62400F9750BF65D840C0
Kellyville Ridge - The Ponds,LAKES EDGE PARK,Park,150.9164087374278,-33.69691951577378,0101000020E6100000ACA06A3853DD6240A518A0A834D940C0
Kellyville Ridge - The Ponds,LORIUS PARK,Park,150.90365586198894,-33.71422406649952,0101000020E610000099C2B2BFEADC6240D7D0B7B16BDB40C0
Kellyville Ridge - The Ponds,JONAS BRADLEY PARK,Park,150.91133771530957,-33.702142961329024,0101000020E6100000B65BB6AD29DD62402B0310D2DFD940C0
Kellyville Ridge - The Ponds,GATHERING PARK,Park,150.90681129054417,-33.71105743271441,0101000020E6100000FC901C9904DD6240068B11EE03DB40C0
Kellyville Ridge - The Ponds,VINEGAR HILL MEMORIAL COMMUNITY CENTRE,Community Facility,150.9262348280091,-33.69058104948882,0101000020E6100000E3D638B7A3DD62405B65B7F564D840C0
Kellyville Ridge - The Ponds,THE PONDS COMMUNITY HUB,Community Facility,150.91023005393666,-33.70556236132536,0101000020E6100000D12FC79A20DD62402A9711DE4FDA40C0
Kellyville Ridge - The Ponds,THE PONDS SCHOOL,Special School,150.91196990019915,-33.697769856566936,0101000020E6100000560980DB2EDD6240780BCD8550D940C0
Kellyville Ridge - The Ponds,DUDLEY FOORD HOUSE,Nursing Home,150.91566212693388,-33.719252366261564,0101000020E6100000BD2BA91A4DDD6240FF54277610DC40C0
Kellyville Ridge - The Ponds,BASEBALL FIELD,Sports Field,150.90637616997668,-33.7016541019358,0101000020E61000008EFD980801DD6240927536CDCFD940C0
Kellyville Ridge - The Ponds,Parking Area,Parking Area,150.9140499465446,-33.713905397040506,0101000020E61000003A6AACE53FDD62400A5D864061DB40C0
Kellyville Ridge - The Ponds,FOOTBALL FIELD,Sports Field,150.91226535250286,-33.71313445886996,0101000020E6100000C2C81B4731DD6240A23F6DFD47DB40C0
Kellyville Ridge - The Ponds,TENNIS COURTS,Sports Court,150.9237080162352,-33.71893614384026,0101000020E610000010191D048FDD624067DA7C1906DC40C0
Kellyville Ridge - The Ponds,Parking Area,Parking Area,150.90383577837065,-33.7201986123939,0101000020E6100000D0A10239ECDC62409E6DD7772FDC40C0
Kellyville Ridge - The Ponds,Parking Area,Parking Area,150.90494490938735,-33.69291693737172,0101000020E610000003D0064FF5DC6240926D9080B1D840C0
Kellyville Ridge - The Ponds,Parking Area,Parking Area,150.90345372488034,-33.693345997993035,0101000020E6100000EF39C917E9DC6240A618C98FBFD840C0
Kellyville Ridge - The Ponds,Parking Area,Parking Area,150.90432949604408,-33.69409862289946,0101000020E6100000294A6944F0DC6240A2C64239D8D840C0
Kellyville Ridge - The Ponds,Parking Area,Parking Area,150.90350298130397,-33.694306614457105,0101000020E61000004091157FE9DC6240B03E050ADFD840C0
Kellyville Ridge - The Ponds,Parking Area,Parking Area,150.90575455376637,-33.7030212521661,0101000020E61000002654F9F0FBDC62402339B399FCD940C0
Kellyville Ridge - The Ponds,RIDGELINE PARK,Park,150.90072212237448,-33.71011897625004,0101000020E61000003A4C33B7D2DC6240A7A1B92DE5DA40C0
Kellyville Ridge - The Ponds,SILVERLEAF PARK,Park,150.90428597626183,-33.70546419629146,0101000020E6100000D5C824E9EFDC62400EC999A64CDA40C0
Kellyville Ridge - The Ponds,WATERFALL PARK,Park,150.90509395336773,-33.708474363271236,0101000020E6100000B2309887F6DC6240F626B649AFDA40C0
Kellyville Ridge - The Ponds,THE PONDS PARKLANDS,Park,150.90865123697702,-33.71040178947664,0101000020E61000002949C2AB13DD624039692272EEDA40C0
Kellyville Ridge - The Ponds,Filtration Plant,Filtration Plant,150.91758378951494,-33.70279590621898,0101000020E6100000CEE9ADD85CDD6240927C5C37F5D940C0
Kellyville Ridge - The Ponds,TALLAWONG RAILWAY STATION,Railway Station,150.90601294068318,-33.69157913490755,0101000020E610000096BFD90EFEDC62400F8343AA85D840C0
Kellyville Ridge - The Ponds,THE PONDS VILLAGE,Retirement Village,150.9166693108439,-33.71812460768566,0101000020E610000049EAE05A55DD62403B3BD481EBDB40C0
Kellyville Ridge - The Ponds,Parking Area,Parking Area,150.92163290882715,-33.7200086032201,0101000020E61000008F4A4C047EDD6240A1D5ED3D29DC40C0
Kellyville Ridge - The Ponds,ROUSE HILL RAILWAY STATION,Railway Station,150.92421023197116,-33.691810083101075,0101000020E61000003B1E562193DD624028FB983B8DD840C0
Marsden Park - Shanes Park,HARTOG RESERVE,Park,150.78535105924365,-33.72040452411822,0101000020E6100000936A8B9821D96240367D273736DC40C0
Marsden Park - Shanes Park,Park,Park,150.79299846307146,-33.72813124204052,0101000020E61000007215503E60D9624044E18F6733DD40C0
Marsden Park - Shanes Park,WILLMOT RESERVE,Park,150.7946576684692,-33.724012292946284,0101000020E6100000E832EBD56DD962409A0D506FACDC40C0
Marsden Park - Shanes Park,Park,Park,150.79851589129206,-33.723887837399936,0101000020E6100000F1CD32718DD962406DCD4D5BA8DC40C0
Marsden Park - Shanes Park,Park,Park,150.79710533686995,-33.72272676860262,0101000020E61000005A2A0DE381D96240C78B8D4F82DC40C0
Marsden Park - Shanes Park,Park,Park,150.79774841293408,-33.725069666187004,0101000020E61000009CFFAD2787D9624023CC3315CFDC40C0
Marsden Park - Shanes Park,TANDARRA PARK,Park,150.80732604927073,-33.72664517500382,0101000020E6100000745A709DD5D96240033887B502DD40C0
Marsden Park - Shanes Park,Park,Park,150.82507534803162,-33.72825160099977,0101000020E610000003916A0467DA6240DEC6345937DD40C0
Marsden Park - Shanes Park,LONG TAN RESERVE,Park,150.82258798667172,-33.728274244444464,0101000020E6100000CD9A0AA452DA62403C34271738DD40C0
Marsden Park - Shanes Park,Park,Park,150.8324154849131,-33.72719899697911,0101000020E6100000588CCC25A3DA6240CADA52DB14DD40C0
Marsden Park - Shanes Park,Park,Park,150.78861267495364,-33.72468801555726,0101000020E61000006204A6503CD96240904FAF93C2DC40C0
Marsden Park - Shanes Park,Park,Park,150.80027755493785,-33.72301342775969,0101000020E6100000CAC5ACDF9BD96240FB6539B48BDC40C0
Marsden Park - Shanes Park,Park,Park,150.8178040634234,-33.72634491754894,0101000020E6100000105E6D732BDA6240883EC9DEF8DC40C0
Marsden Park - Shanes Park,CHARLOTTE CARNE PARK,Park,150.82896778588696,-33.727520794584954,0101000020E61000004E3A73E786DA62407FF3C1661FDD40C0
Marsden Park - Shanes Park,Park,Park,150.820487501857,-33.72837316189053,0101000020E61000001568016F41DA62404ECDEE543BDD40C0
Marsden Park - Shanes Park,Park,Park,150.82361268593323,-33.72542970421901,0101000020E6100000EDD4FD085BDA624074956BE1DADC40C0
Marsden Park - Shanes Park,PETER VAN HASSELT PARK,Park,150.79950281639577,-33.72741683983068,0101000020E61000005A2FEE8695D96240F4D0B8FE1BDD40C0
Marsden Park - Shanes Park,SHANES PARK,Park,150.7714765931552,-33.70773131228352,0101000020E61000006527AEEFAFD86240734E8CF096DA40C0
Marsden Park - Shanes Park,MARSDEN PARK,Park,150.84300382745403,-33.68773547060038,0101000020E61000002CAA29E3F9DA62408F4345B707D840C0
Marsden Park - Shanes Park,BERKSHIRE PARK RECREATION GROUND,Park,150.78184640253696,-33.67638887344144,0101000020E6100000872CBFE204D9624096671DE993D640C0
Marsden Park - Shanes Park,INGENIA LIFESTYLE STONEY CREEK RETIREMENT VILLAGE,Retirement Village,150.83093852522862,-33.72182411393233,0101000020E6100000FDDA630C97DA6240DA6689BB64DC40C0
Marsden Park - Shanes Park,BLACKTOWN PISTOL CLUB,Club,150.80783204781238,-33.722459005703314,0101000020E61000007A4098C2D9D962402419658979DC40C0
Marsden Park - Shanes Park,Parking Area,Parking Area,150.83501418706254,-33.707879863660644,0101000020E61000002624AC6FB8DA6240AFF5AFCE9BDA40C0
Marsden Park - Shanes Park,BLACKTOWN PISTOL RANGE,Target Range,150.80758000749316,-33.7219369973727,0101000020E6100000C52207B2D7D962407DBE786E68DC40C0
Marsden Park - Shanes Park,Park,Park,150.81254202803476,-33.72820197636212,0101000020E61000001DA1235800DA6240CFADECB835DD40C0
Marsden Park - Shanes Park,WOORONG PARK,Homestead,150.78860239283696,-33.69520180188162,0101000020E610000007D9153B3CD96240D699655FFCD840C0
Marsden Park - Shanes Park,ECHO VALE,Homestead,150.82149577093188,-33.68213024907793,0101000020E61000008DBE7FB149DA624076B3430B50D740C0
Marsden Park - Shanes Park,Park,Park,150.79089307525186,-33.72662525738995,0101000020E6100000DE9AFEFE4ED96240FD77720E02DD40C0
Marsden Park - Shanes Park,INTERNATIONAL RADIO TRANSMITTING STATION,Transmission Station,150.79329054579452,-33.712636617355926,0101000020E61000003BCDDAA262D96240E6BC3AAD37DB40C0
Marsden Park - Shanes Park,BERKSHIRE PARK RFB,Firestation - Bush,150.78078971965817,-33.676627745473,0101000020E610000084DFB83AFCD86240B62FEBBC9BD640C0
Marsden Park - Shanes Park,SHANES PARK,Suburb,150.7834330087884,-33.71143977388046,0101000020E61000004CEB19E211D96240F2F1607510DB40C0
Marsden Park - Shanes Park,MARSDEN PARK,Suburb,150.8321430869729,-33.69780595484448,0101000020E610000084048AEAA0DA62406C819DB451D940C0
Marsden Park - Shanes Park,WILLMOT,Suburb,150.79265827107338,-33.72591279116334,0101000020E610000040E5E0745DD96240B6E5D8B5EADC40C0
Marsden Park - Shanes Park,BERKSHIRE PARK HALL,Community Facility,150.78106238619458,-33.67682814449287,0101000020E6100000ED9A8B76FED86240FCCDFC4DA2D640C0
Marsden Park - Shanes Park,ROPES CROSSING,Suburb,150.7813260704766,-33.72761765982261,0101000020E6100000B206889F00D962401077529322DD40C0
Marsden Park - Shanes Park,AUSTRALIAN CHRISTIAN COLLEGE MARSDEN PARK,Combined Primary-Secondary School,150.83786848865643,-33.67727599373378,0101000020E61000001BA493D1CFDA6240EBB9D1FAB0D640C0
Marsden Park - Shanes Park,TENNIS COURT,Sports Court,150.77143413967318,-33.707950015344444,0101000020E6100000411DA696AFD86240B58D291B9EDA40C0
Marsden Park - Shanes Park,TENNIS COURTS,Sports Court,150.8015241219048,-33.72391077637266,0101000020E61000002951EA15A6D962400CDFBA1BA9DC40C0
Marsden Park - Shanes Park,Sports Field,Sports Field,150.8025586909562,-33.723187122871664,0101000020E6100000E158908FAED96240A2CF486591DC40C0
Marsden Park - Shanes Park,Sports Field,Sports Field,150.80059472760675,-33.726317649619624,0101000020E6100000798DD5789ED96240DBCF0BFAF7DC40C0
Marsden Park - Shanes Park,WASTE AND QUARANTINE CENTRE,Rubbish Depot,150.83345457159217,-33.71408775085425,0101000020E610000015F6EBA8ABDA62405432383A67DB40C0
Marsden Park - Shanes Park,Sports Field,Sports Field,150.78175006720588,-33.676559709230105,0101000020E61000007189B71804D96240A077308299D640C0
Marsden Park - Shanes Park,VAN DIEMEN PARK,Park,150.7869072683025,-33.722139887877205,0101000020E610000002CB26582ED96240ECC870146FDC40C0
Marsden Park - Shanes Park,ISLAMIC,Place Of Worship,150.8427319406552,-33.72577234375454,0101000020E6100000148DF9A8F7DA62402E62B01BE6DC40C0
Marsden Park - Shanes Park,MARSDEN PARK RFB,Firestation - Bush,150.83308931569934,-33.6958907648246,0101000020E61000006CB2ECAAA8DA62404A41D6F212D940C0
Marsden Park - Shanes Park,THE PET CEMETERY AND CREMATORIUM,Cemetery,150.7851799544366,-33.689243059676926,0101000020E6100000F538B63120D962405827D81D39D840C0
Marsden Park - Shanes Park,ROBERTS RESERVE,Park,150.7896278808192,-33.72418854277276,0101000020E61000001B84B0A144D9624067ACCD35B2DC40C0
Marsden Park - Shanes Park,WILLMOT PUBLIC SCHOOL,Primary School,150.79385021148792,-33.7260428853559,0101000020E61000006D088F3867D962406D0C28F9EEDC40C0
Marsden Park - Shanes Park,MARSDEN PARK PUBLIC SCHOOL,Primary School,150.83319567353402,-33.69641031712951,0101000020E6100000EA1FF989A9DA6240895528F923D940C0
Marsden Park - Shanes Park,SHALVEY PUBLIC SCHOOL,Primary School,150.80906885278716,-33.726672084956235,0101000020E6100000DCDD5CE4E3D96240CEE6439703DD40C0
